run_id,started_at_utc,finished_at_utc,network,calls_made,calls_budget,errors_count,errors_json,pools_discovered_trending,pools_discovered_random,pools_snapshotted,pools_backfilled,pools_status_events,exit_reason
d1bc3835-23c5-4e39-b616-6ac006c71df4,2026-09-25T01:28:43.572621+00:00,2026-09-25T01:30:52.964789+00:00,solana,18,60,5,"[""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 2"", ""ohlcv: HTTP 429 tentative 3"", ""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 1""]",0,8,87,8,4,completed
1e664d6c-253c-4860-beab-bfd3a36970ad,2026-09-25T06:29:55.053849+00:00,2026-09-25T06:31:56.496574+00:00,solana,16,60,5,"[""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 2"", ""ohlcv: HTTP 429 tentative 3"", ""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 1""]",1,5,86,6,7,completed
e961dd71-0a57-4859-a26e-637247284b8b,2026-09-25T12:07:06.039238+00:00,2026-09-25T12:09:07.218933+00:00,solana,17,60,5,"[""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 2"", ""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 1""]",5,2,87,7,6,completed
4a731ca6-ac6b-4e09-8f40-e6ce3eb9acd1,2026-09-25T17:06:08.239527+00:00,2026-09-25T17:08:02.970445+00:00,solana,16,60,4,"[""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 2"", ""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 1""]",3,4,88,7,6,completed
7087c97a-ffd3-4b2c-a96d-52301576a5e4,2026-09-25T20:26:21.740194+00:00,2026-09-25T20:27:56.252930+00:00,solana,13,60,2,"[""ohlcv: HTTP 429 tentative 1"", ""ohlcv: HTTP 429 tentative 1""]",0,6,84,6,10,completed
